Customer ID,Order ID,Product ID,Order Priority,Ship Mode,Ship Date,Quantity,Profit,Order Date,Location Id,Discount,Sales,Shipping Cost
EH-1418518,MX-2016-EH1418518-41088,OFF-SU-4129,Medium,Standard Class,02-07-2016,4,16.4,28-06-2016,BraziPiauíTeresina,0,98.36292308,1.474
EH-1418518,MX-2016-EH1418518-41088,TEC-PH-5338,Medium,Standard Class,02-07-2016,3,146.7,28-06-2016,BraziPiauíTeresina,0,662.134,16.436
EH-1418527,IN-2016-EH1418527-41002,OFF-BI-3717,Medium,Standard Class,07-04-2016,3,19.8,03-04-2016,ChinaGuangGuangzhou,0,52.27470588,1.99
EH-1418531,MX-2016-EH1418531-41182,OFF-FA-5475,High,Standard Class,04-10-2016,2,3.08,30-09-2016,CubaVillaSanta Clara,0,39.079,2.721
EH-1418531,MX-2016-EH1418531-41182,TEC-CO-4769,High,Standard Class,04-10-2016,2,43.69512,30-09-2016,CubaVillaSanta Clara,0.002,418.6948055,17.812
EH-1418545,IT-2016-EH1418545-40941,OFF-PA-5869,High,Standard Class,06-02-2016,5,-41.475,02-02-2016,FrancAlsacReims,0.5,51.905,6.72
EH-1418545,IT-2016-EH1418545-40941,TEC-AC-5131,High,Standard Class,06-02-2016,2,-7.95,02-02-2016,FrancAlsacReims,0.5,50.765,6.24
EH-1418545,IT-2016-EH1418545-40941,TEC-CO-4568,High,Standard Class,06-02-2016,6,-235.773,02-02-2016,FrancAlsacReims,0.65,672.1622941,96.84
EH-1418545,IT-2016-EH1418545-40941,TEC-MA-5012,High,Standard Class,06-02-2016,3,-76.14,02-02-2016,FrancAlsacReims,0.65,100.14,12.91
EH-1418548,ES-2016-EH1418548-41135,FUR-CH-4702,High,Second Class,16-08-2016,9,260.982,14-08-2016,GermaMecklSchwerin,0.1,1498.7605,158.54
EH-3765134,TU-2016-EH3765134-41250,OFF-FA-5477,High,First Class,10-12-2016,1,-3.252,07-12-2016,TurkeMersiTarsus,0.6,7.562666667,1.64
EH-3765134,TU-2016-EH3765134-41250,OFF-SU-4304,High,First Class,10-12-2016,1,-8.892,07-12-2016,TurkeMersiTarsus,0.6,15.56133333,2.5
EH-3765134,TU-2016-EH3765134-41250,TEC-MA-5515,High,First Class,10-12-2016,8,-413.088,07-12-2016,TurkeMersiTarsus,0.6,444.874,24.63
EH-376595,NI-2016-EH376595-40968,OFF-AP-4748,Medium,Standard Class,05-03-2016,1,-28.713,29-02-2016,NigerKanoKano,0.7,26.91581239,1.79
EH-376595,NI-2016-EH376595-41018,FUR-BO-5954,Medium,Second Class,24-04-2016,1,-74.325,19-04-2016,NigerLagosLagos,0.7,48.89274194,4.37
EH-376595,NI-2016-EH376595-41018,FUR-CH-5446,Medium,Second Class,24-04-2016,2,-97.56,19-04-2016,NigerLagosLagos,0.7,90.21972603,8.56
EH-376595,NI-2016-EH376595-41018,OFF-BI-3738,Medium,Second Class,24-04-2016,1,-1.914,19-04-2016,NigerLagosLagos,0.7,2.286,1.27
EH-376595,NI-2016-EH376595-41207,OFF-AR-5927,Medium,Standard Class,31-10-2016,1,-3.456,25-10-2016,NigerDeltaWarri,0.7,4.654,1.38
EH-376595,NI-2016-EH376595-41207,TEC-AC-3388,Medium,Standard Class,31-10-2016,4,-220.548,25-10-2016,NigerDeltaWarri,0.7,148.094,14.11
EH-394519,BU-2016-EH394519-41265,TEC-PH-5356,Medium,Standard Class,28-12-2016,1,229.98,22-12-2016,BulgaYamboYambol,0,791.05,30.66
EH-394523,CA-2016-EH394523-41019,FUR-FU-3957,Medium,Standard Class,27-04-2016,1,6.69,20-04-2016,CanadOntarLondon,0,28.35222222,1.88
EH-394523,CA-2016-EH394523-41019,OFF-AR-6105,Medium,Standard Class,27-04-2016,1,7.89,20-04-2016,CanadOntarLondon,0,72.49428571,1.22
EH-394523,CA-2016-EH394523-41019,TEC-CO-4579,Medium,Standard Class,27-04-2016,1,21,20-04-2016,CanadOntarLondon,0,169.9533333,8.56
EH-394533,CG-2016-EH394533-41271,OFF-ST-4095,Medium,Standard Class,01-01-2017,1,1.44,28-12-2016,DemocKinshKinshasa,0,57.31,3.93
EH-394560,IR-2016-EH394560-41184,OFF-AR-6125,Medium,Second Class,04-10-2016,6,87.84,02-10-2016,IranQomQom,0,362.66,32.24
EH-399033,CG-2016-EH399033-41031,OFF-AR-6125,High,Standard Class,06-05-2016,2,29.28,02-05-2016,DemocOrienKisangani,0,114.8733333,16.76
EH-399033,CG-2016-EH399033-41031,OFF-FA-3046,High,Standard Class,06-05-2016,8,25.68,02-05-2016,DemocOrienKisangani,0,135.27,15.89
EH-399033,CG-2016-EH399033-41031,OFF-ST-4060,High,Standard Class,06-05-2016,1,2.88,02-05-2016,DemocOrienKisangani,0,22.59,1.21
EH-399095,NI-2016-EH399095-41073,FUR-FU-3942,High,Standard Class,17-06-2016,2,-62.118,13-06-2016,NigerAdamaMubi,0.7,76.792,5.64
EH-399095,NI-2016-EH399095-41073,OFF-BI-3737,High,Standard Class,17-06-2016,1,-1.884,13-06-2016,NigerAdamaMubi,0.7,2.348,1.37
EH-399095,NI-2016-EH399095-41073,OFF-SU-4117,High,Standard Class,17-06-2016,1,-10.473,13-06-2016,NigerAdamaMubi,0.7,11.138,2.14
EH-4005110,SA-2016-EH4005110-41073,FUR-FU-4103,Medium,Standard Class,20-06-2016,1,5.97,13-06-2016,SaudiTabukTabuk,0,34.49333333,2.72
EH-400595,NI-2016-EH400595-41016,OFF-BI-2918,Critical,First Class,19-04-2016,2,-8.616,17-04-2016,NigerLagosLagos,0.7,5.844,1.56
EH-4125110,SA-2016-EH4125110-41153,FUR-BO-3905,Medium,Standard Class,06-09-2016,4,213.96,01-09-2016,SaudiMakkaMecca,0,570.64,38.96
EH-4125110,SA-2016-EH4125110-41153,FUR-FU-5737,Medium,Standard Class,06-09-2016,2,4.86,01-09-2016,SaudiMakkaMecca,0,121.26,7.01
EH-4125110,SA-2016-EH4125110-41153,OFF-AR-3525,Medium,Standard Class,06-09-2016,2,26.82,01-09-2016,SaudiMakkaMecca,0,132.7277778,8.19
EH-4125110,SA-2016-EH4125110-41153,OFF-EN-4436,Medium,Standard Class,06-09-2016,1,4.65,01-09-2016,SaudiMakkaMecca,0,13.75666667,1.09
EH-412538,EG-2016-EH412538-41262,FUR-FU-4084,Medium,Standard Class,26-12-2016,2,6.96,19-12-2016,EgyptAl QaCairo,0,158.45,7.99
EH-412538,EG-2016-EH412538-41262,FUR-FU-6278,Medium,Standard Class,26-12-2016,8,13.2,19-12-2016,EgyptAl QaCairo,0,226.55,16.45
EH-412538,EG-2016-EH412538-41262,TEC-AC-3396,Medium,Standard Class,26-12-2016,4,99.24,19-12-2016,EgyptAl QaCairo,0,279.19,17.83
EJ-137201402,CA-2016-EJ13720140-41258,FUR-FU-6232,Medium,Standard Class,20-12-2016,2,-74.9526,15-12-2016,UniteTexasHuntsville,0.6,62.696,4.52
EJ-137201402,CA-2016-EJ13720140-41258,OFF-PA-6588,Medium,Standard Class,20-12-2016,7,12.7008,15-12-2016,UniteTexasHuntsville,0.2,46.428,2.39
EJ-137201404,US-2016-EJ13720140-40936,FUR-TA-3333,Medium,Standard Class,03-02-2016,3,-16.65,28-01-2016,UniteCalifSan Diego,0.2,346.962,23.43
EJ-137201404,US-2016-EJ13720140-40936,OFF-AR-3971,Medium,Standard Class,03-02-2016,4,12.0252,28-01-2016,UniteCalifSan Diego,0,38.18333333,3.25
EJ-137201404,US-2016-EJ13720140-40936,OFF-ST-5671,Medium,Standard Class,03-02-2016,1,14.3075,28-01-2016,UniteCalifSan Diego,0,60.35,4
EJ-1372018,MX-2016-EJ1372018-41074,FUR-BO-5955,Medium,Standard Class,18-06-2016,7,171.78,14-06-2016,BraziSão PSão Bernardo do Campo,0,1342.762,42.258
EJ-1372064,IT-2016-EJ1372064-41046,OFF-ST-5688,Low,Standard Class,24-05-2016,3,-20.16,17-05-2016,ItalySardiQuartu Sant'Elena,0.4,50.68,6.82
EJ-1372096,ES-2016-EJ1372096-40988,FUR-FU-5724,Medium,Standard Class,25-03-2016,3,9.18,20-03-2016,NorwaRogalStavanger,0,157.3,4.76
EJ-1372096,ES-2016-EJ1372096-40988,OFF-ST-6041,Medium,Standard Class,25-03-2016,3,2.97,20-03-2016,NorwaRogalStavanger,0,64.76666667,1.73
EJ-14155139,ES-2016-EJ14155139-41066,OFF-PA-4175,High,Standard Class,10-06-2016,3,35.73,06-06-2016,UniteEnglaNorwich,0,108.62,4.33
EJ-14155139,ES-2016-EJ14155139-41066,OFF-PA-4463,High,Standard Class,10-06-2016,3,45,06-06-2016,UniteEnglaNorwich,0,152.445,18.9
EJ-14155139,ES-2016-EJ14155139-41066,OFF-SU-4121,High,Standard Class,10-06-2016,2,22.38,06-06-2016,UniteEnglaNorwich,0,62.11,9.12
EJ-141551404,CA-2016-EJ14155140-40970,FUR-TA-3423,Medium,Standard Class,06-03-2016,3,-23.4882,02-03-2016,UniteCalifSan Diego,0.2,695.538,32.55
EJ-1415555,US-2016-EJ1415555-41177,OFF-SU-4973,Medium,Standard Class,30-09-2016,3,-9.456,25-09-2016,HonduFrancTegucigalpa,0.4,69.17983019,2.559
EJ-1415582,MX-2016-EJ1415582-40990,FUR-BO-5787,Medium,Standard Class,28-03-2016,2,104.296,22-03-2016,MexicVeracOrizaba,0.2,794.2207778,26.101
EJ-1415592,IN-2016-EJ1415592-41187,OFF-ST-6023,High,Standard Class,09-10-2016,4,12,05-10-2016,New ZBay oTauranga,0,53.13333333,6.48
EJ-1415592,IN-2016-EJ1415592-41187,OFF-ST-6273,High,Standard Class,09-10-2016,6,102.42,05-10-2016,New ZBay oTauranga,0,370.972,45.74
EJ-415522,CM-2016-EJ415522-41067,OFF-LA-5393,Medium,Standard Class,13-06-2016,1,4.14,07-06-2016,CamerLittoNkongsamba,0,10.56181818,1.71
EK-137951404,CA-2016-EK13795140-40985,FUR-BO-3638,Critical,Second Class,20-03-2016,10,70.49,17-03-2016,UniteCalifSan Francisco,0.15,1297.96,218.62
EL-1373548,ES-2016-EL1373548-40968,OFF-AR-3496,Medium,Second Class,03-03-2016,12,0,29-02-2016,GermaNorthBochum,0,184.21,3.35
EL-1373548,ES-2016-EL1373548-40968,OFF-ST-4285,Medium,Second Class,03-03-2016,2,35.238,29-02-2016,GermaNorthBochum,0.1,140.115,3.3
EL-1373548,ES-2016-EL1373548-40968,TEC-MA-4189,Medium,Second Class,03-03-2016,1,12.54,29-02-2016,GermaNorthBochum,0,57.48,6.09
EL-137357,ID-2016-EL137357-41046,OFF-ST-5697,Medium,Standard Class,22-05-2016,2,-2.412,17-05-2016,AustrWesteMandurah,0.1,70.928,3.46
EL-3735142,UZ-2016-EL3735142-41188,OFF-ST-4108,Critical,First Class,09-10-2016,1,18.33,06-10-2016,UzbekNamanNamangan,0,54.77166667,7.71
EL-3735142,UZ-2016-EL3735142-41188,OFF-ST-5710,Critical,First Class,09-10-2016,1,24.84,06-10-2016,UzbekNamanNamangan,0,73.52,11.33
EL-3735142,UZ-2016-EL3735142-41188,TEC-AC-3381,Critical,First Class,09-10-2016,1,13.89,06-10-2016,UzbekNamanNamangan,0,45.945,12.43
EL-3735142,UZ-2016-EL3735142-41188,TEC-PH-3803,Critical,First Class,09-10-2016,1,37.95,06-10-2016,UzbekNamanNamangan,0,166.2483333,43.89
EL-373560,IR-2016-EL373560-41251,OFF-AR-5933,High,Second Class,11-12-2016,2,45.72,08-12-2016,IranQomQom,0,112.27,6.22
EM-1381018,US-2016-EM1381018-41067,OFF-FA-3020,Medium,Standard Class,11-06-2016,2,-11.632,07-06-2016,BraziBahiaBom Jesus da Lapa,0.6,17.316,1.212
EM-1381018,US-2016-EM1381018-41067,TEC-AC-4164,Medium,Standard Class,11-06-2016,3,-49.38,07-06-2016,BraziBahiaBom Jesus da Lapa,0.6,170.1816667,1.705
EM-1381036,MX-2016-EM1381036-41067,OFF-FA-3020,Medium,Standard Class,11-06-2016,2,-2.704,07-06-2016,DominSantoSanto Domingo,0.2,35.546,1.51
EM-1381036,MX-2016-EM1381036-41067,TEC-AC-4164,Medium,Standard Class,11-06-2016,3,40.38,07-06-2016,DominSantoSanto Domingo,0.2,336.6333333,7.14
EM-1381048,ES-2016-EM1381048-41146,OFF-AR-6108,Medium,Standard Class,29-08-2016,1,23.16,25-08-2016,GermaBadenStuttgart,0,74.27,2.68
EM-138107,ID-2016-EM138107-41143,FUR-CH-4631,Medium,Standard Class,28-08-2016,3,11.07,22-08-2016,AustrQueenCaloundra,0.1,161.164,9.53
EM-138107,ID-2016-EM138107-41143,FUR-CH-5453,Medium,Standard Class,28-08-2016,3,92.952,22-08-2016,AustrQueenCaloundra,0.1,282.939,16.14
EM-138107,ID-2016-EM138107-41143,OFF-LA-4528,Medium,Standard Class,28-08-2016,1,-0.132,22-08-2016,AustrQueenCaloundra,0.1,14.038,1.64
EM-138107,ID-2016-EM138107-41143,TEC-AC-3390,Medium,Standard Class,28-08-2016,1,12.789,22-08-2016,AustrQueenCaloundra,0.1,123.77175,2.64
EM-138251408,CA-2016-EM13825140-41244,OFF-PA-5716,Medium,Standard Class,08-12-2016,3,7.1628,01-12-2016,UniteGeorgSandy Springs,0,18.7275,1.65
EM-138251408,CA-2016-EM13825140-41244,TEC-AC-4948,Medium,Standard Class,08-12-2016,1,0.833,01-12-2016,UniteGeorgSandy Springs,0,5.95,1.35
EM-1382539,MX-2016-EM1382539-41132,OFF-PA-5850,Medium,First Class,13-08-2016,9,52.02,11-08-2016,El SaSan SIlopango,0,530.078,20.182
EM-1382597,ID-2016-EM1382597-41163,FUR-BO-3888,Medium,Standard Class,16-09-2016,3,-59.49,11-09-2016,PakisF.C.TIslamabad,0.2,366.4677778,30.31
EM-1382597,ID-2016-EM1382597-41163,OFF-LA-6054,Medium,Standard Class,16-09-2016,2,-3.3,11-09-2016,PakisF.C.TIslamabad,0.5,4.9,1.25
EM-13960124,IT-2016-EM13960124-41154,OFF-AR-3475,High,Standard Class,06-09-2016,2,-31.86,02-09-2016,SwedeVästrGothenburg,0.5,63.39,5.45
EM-13960124,IT-2016-EM13960124-41154,TEC-CO-3601,High,Standard Class,06-09-2016,2,-128.04,02-09-2016,SwedeVästrGothenburg,0.5,166.6566667,22.36
EM-13960139,ES-2016-EM13960139-41152,TEC-MA-4199,Medium,Second Class,04-09-2016,4,135.6,31-08-2016,UniteEnglaLiverpool,0,1420.63,150.43
EM-1396059,IN-2016-EM1396059-41056,FUR-BO-3897,High,Second Class,30-05-2016,3,65.7999,27-05-2016,IndonJakarJakarta,0.07,609.5374,29.54
EM-1396062,IT-2016-EM1396062-41265,TEC-AC-5894,High,Second Class,25-12-2016,7,-197.505,22-12-2016,IrelaDubliDublin,0.5,916.3525,153.3
EM-1396062,IT-2016-EM1396062-41265,TEC-MA-4212,High,Second Class,25-12-2016,2,-60.87,22-12-2016,IrelaDubliDublin,0.5,144.1491667,19.16
EM-1396062,IT-2016-EM1396062-41265,TEC-PH-3807,High,Second Class,25-12-2016,3,-117.81,22-12-2016,IrelaDubliDublin,0.5,1290.39375,3.12
EM-1396064,ES-2016-EM1396064-40919,OFF-BI-4826,Medium,Standard Class,16-01-2016,3,6.75,11-01-2016,ItalyLigurGenoa,0,30.86,1.09
EM-1396082,MX-2016-EM1396082-41122,FUR-CH-5794,Medium,Standard Class,08-08-2016,12,222.432,01-08-2016,MexicGuanaLeón,0.2,1592.040333,45.101
EM-1396082,MX-2016-EM1396082-41122,OFF-EN-4439,Medium,Standard Class,08-08-2016,2,29.8,01-08-2016,MexicGuanaLeón,0,125.784,2.876
EM-1396082,MX-2016-EM1396082-41122,OFF-FA-5476,Medium,Standard Class,08-08-2016,10,23.2,01-08-2016,MexicGuanaLeón,0,168.532,4.788
EM-1396082,MX-2016-EM1396082-41122,OFF-LA-4665,Medium,Standard Class,08-08-2016,4,6.32,01-08-2016,MexicGuanaLeón,0,58.41433333,1.559
EM-1396082,MX-2016-EM1396082-41122,OFF-SU-3004,Medium,Standard Class,08-08-2016,3,35.16,01-08-2016,MexicGuanaLeón,0,158.701,7.469
EM-140651406,CA-2016-EM14065140-41111,OFF-AR-5639,High,Standard Class,26-07-2016,2,1.6688,21-07-2016,UniteNew YNew York City,0,5.96,1.71
EM-140651406,CA-2016-EM14065140-41111,TEC-AC-5110,High,Standard Class,26-07-2016,2,57.5928,21-07-2016,UniteNew YNew York City,0,163.0008333,25.45
EM-1409564,IT-2016-EM1409564-41116,TEC-PH-5264,High,First Class,28-07-2016,2,-69.336,26-07-2016,ItalyLigurGenoa,0.4,177.4310588,60.08
EM-1409582,MX-2016-EM1409582-41027,FUR-BO-5787,Medium,Standard Class,02-05-2016,4,208.592,28-04-2016,MexicYucatMérida,0.2,1606.108556,34.535
EM-14140124,IT-2016-EM14140124-40909,OFF-PA-4177,High,Second Class,05-01-2016,3,-26.055,01-01-2016,SwedeStockStockholm,0.5,51.64,4.82
EM-14140139,ES-2016-EM14140139-41073,OFF-ST-6247,High,Standard Class,17-06-2016,2,24.114,13-06-2016,UniteEnglaLondon,0.1,262.79025,47.1
EM-141401404,CA-2016-EM14140140-41108,OFF-BI-2923,Medium,Standard Class,23-07-2016,2,2.2098,18-07-2016,UniteMontaGreat Falls,0.2,6.096,1.59
EM-14140143,US-2016-EM14140143-41049,FUR-CH-4632,Medium,First Class,23-05-2016,3,-20.004,20-05-2016,VenezZuliaMaracaibo,0.4,141.237,4.905
EM-14140143,US-2016-EM14140143-41049,FUR-CH-5750,Medium,First Class,23-05-2016,3,-0.024,20-05-2016,VenezZuliaMaracaibo,0.4,113.179,8.56
EM-14140143,US-2016-EM14140143-41049,OFF-AP-4737,Medium,First Class,23-05-2016,5,-316.28,20-05-2016,VenezZuliaMaracaibo,0.4,1910.04,45.24
EM-14140143,US-2016-EM14140143-41049,OFF-ST-4107,Medium,First Class,23-05-2016,3,-9.6,20-05-2016,VenezZuliaMaracaibo,0.4,113.5821928,5.066
EM-14140143,US-2016-EM14140143-41049,OFF-SU-4132,Medium,First Class,23-05-2016,11,-131.076,20-05-2016,VenezZuliaMaracaibo,0.4,397.757,29.131
EM-14140143,US-2016-EM14140143-41049,TEC-AC-5201,Medium,First Class,23-05-2016,4,1.904,20-05-2016,VenezZuliaMaracaibo,0.4,213.4584444,25.882
EM-1414027,IN-2016-EM1414027-41062,OFF-ST-6228,Medium,Second Class,04-06-2016,6,2.88,02-06-2016,ChinaJiangTaizhou,0,112.48,7.85
EM-1414028,MX-2016-EM1414028-41234,OFF-AR-3537,Low,Standard Class,28-11-2016,4,18.24,21-11-2016,ColomTolimIbagué,0,129.122,6.078
EM-1414028,MX-2016-EM1414028-41234,OFF-PA-3997,Low,Standard Class,28-11-2016,1,0.54,21-11-2016,ColomTolimIbagué,0,16.53633333,1.847
EM-1414059,IN-2016-EM1414059-41201,FUR-BO-5799,Medium,Standard Class,23-10-2016,7,51.7944,19-10-2016,IndonJawa Malang,0.07,1213.7906,62.56
EM-1414059,IN-2016-EM1414059-41201,FUR-FU-4066,Medium,Standard Class,23-10-2016,1,-18.1356,19-10-2016,IndonJawa Malang,0.27,105.4474,5.79
EM-1414059,IN-2016-EM1414059-41201,OFF-FA-6193,Medium,Standard Class,23-10-2016,3,-14.148,19-10-2016,IndonJawa Malang,0.47,24.59644546,1.64
EM-1414059,IN-2016-EM1414059-41201,OFF-PA-4471,Medium,Standard Class,23-10-2016,6,-36.4752,19-10-2016,IndonJawa Malang,0.47,73.7263,4.56
EM-1414059,IN-2016-EM1414059-41201,TEC-MA-5001,Medium,Standard Class,23-10-2016,4,64.0116,19-10-2016,IndonJawa Malang,0.17,189.9327111,12.65
EM-1414059,IN-2016-EM1414059-41201,TEC-PH-5812,Medium,Standard Class,23-10-2016,3,132.3432,19-10-2016,IndonJawa Malang,0.17,473.00775,27.42
EM-1420048,ES-2016-EM1420048-41032,OFF-LA-4536,High,Standard Class,07-05-2016,4,10.8,03-05-2016,GermaNorthMoers,0,38.46666667,5.92
EM-1420048,ES-2016-EM1420048-41032,TEC-PH-5349,High,Standard Class,07-05-2016,1,2.58,03-05-2016,GermaNorthMoers,0,77.18,11.73
EM-1420092,IN-2016-EM1420092-41038,TEC-MA-4999,Low,Standard Class,16-05-2016,4,23.4,09-05-2016,New ZSouthInvercargill,0,221.9905882,24.8
EM-38252,AL-2016-EM38252-41213,OFF-AR-3481,Medium,Standard Class,04-11-2016,2,4.92,31-10-2016,AlbanKorçëKorce,0,46.45888889,1.96
EM-38252,AL-2016-EM38252-41213,OFF-AR-5910,Medium,Standard Class,04-11-2016,1,1.71,31-10-2016,AlbanKorçëKorce,0,20.5475,1.64
EM-38252,AL-2016-EM38252-41213,OFF-BI-3189,Medium,Standard Class,04-11-2016,1,0,31-10-2016,AlbanKorçëKorce,0,35.83,1.94
EM-382595,NI-2016-EM382595-41130,OFF-ST-4261,Medium,Standard Class,13-08-2016,2,-10.56,09-08-2016,NigerLagosLagos,0.7,19.06,2.04
EM-396086,MO-2016-EM396086-40951,FUR-CH-5805,Critical,First Class,14-02-2016,4,327.12,12-02-2016,MorocGrandCasablanca,0,681.72,201.54
EM-396086,MO-2016-EM396086-40951,OFF-PA-3993,Critical,First Class,14-02-2016,1,11.37,12-02-2016,MorocGrandCasablanca,0,26.46,8.97
EM-396086,MO-2016-EM396086-40951,OFF-ST-4293,Critical,First Class,14-02-2016,1,3.99,12-02-2016,MorocGrandCasablanca,0,65.13,8.97
EM-396086,MO-2016-EM396086-40951,OFF-ST-6060,Critical,First Class,14-02-2016,1,22.08,12-02-2016,MorocGrandCasablanca,0,53.58666667,12.48
EM-406523,CA-2016-EM406523-41131,OFF-BI-3714,Medium,Same Day,10-08-2016,1,12.96,10-08-2016,CanadBritiSurrey,0,34.845,2.42
EM-406523,CA-2016-EM406523-41131,OFF-BI-6369,Medium,Same Day,10-08-2016,4,30.72,10-08-2016,CanadBritiSurrey,0,138.5040161,14.3
EM-409561,IZ-2016-EM409561-41145,OFF-BI-2917,Medium,Standard Class,29-08-2016,2,2.7,24-08-2016,IraqArbilArbil,0,20.73,1.57
EM-409561,IZ-2016-EM409561-41145,OFF-BI-2918,Medium,Standard Class,29-08-2016,1,1.95,24-08-2016,IraqArbilArbil,0,10.72,1.62
EM-409561,IZ-2016-EM409561-41145,OFF-BI-4804,Medium,Standard Class,29-08-2016,1,11.82,24-08-2016,IraqArbilArbil,0,39.58666667,2.33
EM-409587,MZ-2016-EM409587-41235,OFF-BI-6404,High,Second Class,25-11-2016,1,1.65,22-11-2016,MozamSofalBeira,0,8.96,1.69
EM-409587,MZ-2016-EM409587-41235,OFF-SU-4129,High,Second Class,25-11-2016,1,1.14,22-11-2016,MozamSofalBeira,0,23.07923077,1.88
EM-409587,MZ-2016-EM409587-41235,TEC-MA-5503,High,Second Class,25-11-2016,1,131.91,22-11-2016,MozamSofalBeira,0,381.4944444,24.05
EN-13780101,US-2016-EN13780101-41235,FUR-CH-4681,Medium,Standard Class,28-11-2016,5,-168.68,22-11-2016,PeruLima Lima,0.4,481.83,10.62
EN-1378045,ES-2016-EN1378045-40985,OFF-ST-6058,High,Standard Class,21-03-2016,4,27.636,17-03-2016,FrancProveMarseille,0.1,195.02,17.4
EN-1378058,IN-2016-EN1378058-41124,OFF-FA-2949,High,First Class,06-08-2016,7,33.39,03-08-2016,IndiaTamilChennai,0,111.63,17.59
EP-139151406,CA-2016-EP13915140-41095,TEC-CO-3692,Medium,First Class,07-07-2016,1,174.9975,05-07-2016,UniteNew YNew York City,0.2,652.772,44.04
EP-1391527,IN-2016-EP1391527-41186,FUR-CH-5808,High,Second Class,09-10-2016,5,93.6,04-10-2016,ChinaHubeiGuangshui,0,897.9933333,127.09
EP-1391527,IN-2016-EP1391527-41186,OFF-AR-3552,High,Second Class,09-10-2016,4,40.8,04-10-2016,ChinaHubeiGuangshui,0,222.495,32.31
EP-1391527,IN-2016-EP1391527-41186,TEC-AC-3393,High,Second Class,09-10-2016,2,16.92,04-10-2016,ChinaHubeiGuangshui,0,84.58,7.62
EP-1391548,ES-2016-EP1391548-41120,FUR-FU-3935,Critical,Second Class,02-08-2016,2,15.3,30-07-2016,GermaSaxonLeipzig,0,85.14,31.71
EP-1391548,ES-2016-EP1391548-41120,OFF-LA-5374,Critical,Second Class,02-08-2016,2,7.14,30-07-2016,GermaSaxonLeipzig,0,27.44169811,7.65
EP-1391559,IN-2016-EP1391559-41049,FUR-BO-5967,High,Second Class,24-05-2016,7,709.9365,20-05-2016,IndonJakarJakarta,0.07,2620.4198,393.58
EP-139157,IN-2016-EP139157-41138,OFF-PA-4181,Medium,Second Class,21-08-2016,4,13.188,17-08-2016,AustrVictoGeelong,0.1,94.66466667,6.83
EP-3915134,TU-2016-EP3915134-41086,FUR-CH-5408,Medium,Standard Class,01-07-2016,4,-55.992,26-06-2016,TurkeAdanaAdana,0.6,156.0446667,9.23
EP-3915134,TU-2016-EP3915134-41086,TEC-MA-6134,Medium,Standard Class,01-07-2016,4,-89.088,26-06-2016,TurkeAdanaAdana,0.6,74.8971004,5.47
ER-13855120,ES-2016-ER13855120-41159,OFF-AP-4507,Critical,Second Class,10-09-2016,12,2476.44,07-09-2016,SpainGalicLugo,0,8136.44,28.74
ER-13855120,ES-2016-ER13855120-41159,OFF-ST-4296,Critical,Second Class,10-09-2016,9,76.086,07-09-2016,SpainGalicLugo,0.1,487.4035,99.32
ER-1385518,MX-2016-ER1385518-41271,OFF-EN-3656,Critical,Second Class,31-12-2016,3,18.84,28-12-2016,BraziSão PSão Paulo,0,61.0185,16.944
ER-1385518,MX-2016-ER1385518-41271,OFF-FA-3046,Critical,Second Class,31-12-2016,5,2.6,28-12-2016,BraziSão PSão Paulo,0,88.123,6.352
ER-1385518,MX-2016-ER1385518-41271,OFF-FA-6189,Critical,Second Class,31-12-2016,3,8.52,28-12-2016,BraziSão PSão Paulo,0,45.54111321,3.827
ER-1385531,MX-2016-ER1385531-41068,FUR-FU-5741,Medium,Standard Class,14-06-2016,7,26.6,08-06-2016,CubaCienfCienfuegos,0,230.255,8.025
ER-1385536,MX-2016-ER1385536-41220,OFF-PA-4168,High,Standard Class,12-11-2016,7,5.544,07-11-2016,DominPeravBaní,0.2,172.347,2.205
ER-1385536,MX-2016-ER1385536-41220,OFF-PA-4181,High,Standard Class,12-11-2016,3,3.108,07-11-2016,DominPeravBaní,0.2,63.28011111,4.383
ER-3855137,UP-2016-ER3855137-41102,FUR-FU-3943,Medium,Standard Class,17-07-2016,1,2.16,12-07-2016,UkraiDonetKramators'k,0,118.592963,8.38
ER-385535,DJ-2016-ER385535-41171,OFF-AR-6119,Low,Standard Class,25-09-2016,8,63.36,19-09-2016,DjiboDjiboDjibouti,0,238.81,21.83
ER-385535,DJ-2016-ER385535-41171,OFF-BI-2896,Low,Standard Class,25-09-2016,1,4.65,19-09-2016,DjiboDjiboDjibouti,0,18.685,2.34
ER-385535,DJ-2016-ER385535-41171,OFF-ST-6264,Low,Standard Class,25-09-2016,1,62.97,19-09-2016,DjiboDjiboDjibouti,0,219.345,26.56
ER-385557,HU-2016-ER385557-40918,FUR-BO-4863,Critical,Same Day,10-01-2016,1,159.87,10-01-2016,HungaBudapBudapest,0,363.39,134.59
ER-385557,HU-2016-ER385557-40918,OFF-AR-5922,Critical,Same Day,10-01-2016,6,54.18,10-01-2016,HungaBudapBudapest,0,154.98,58.32
ER-385557,HU-2016-ER385557-40918,OFF-AR-5925,Critical,Same Day,10-01-2016,1,2.61,10-01-2016,HungaBudapBudapest,0,12.38,2.59
ER-385557,HU-2016-ER385557-40918,OFF-BI-3246,Critical,Same Day,10-01-2016,1,2.4,10-01-2016,HungaBudapBudapest,0,12.66666667,2.03
